"id_recibo","folio","recibcon","si_inclu","no_inclu","no_aplic"
"15689","32033","7","1","",""
"15690","32033","10","1","",""
"15691","32033","12","1","",""
"15692","31082","1","1","",""
"15693","31082","2","1","",""
"15694","31082","3","1","",""
"15695","31082","10","1","",""
"15696","12022","8","1","",""
"15697","12022","9","1","",""
"15698","12022","10","1","",""
"15699","31023","1","1","",""
"15700","31023","2","1","",""
"15701","29055","1","1","",""
"15702","29055","2","1","",""
"15703","7079","8","1","",""
"15704","14064","2","1","",""
"15705","14064","3","1","",""
"15706","14064","8","1","",""
"15707","14064","12","1","",""
"15708","30011","1","1","",""
"15709","30011","2","1","",""
"15710","30011","3","1","",""
"15711","30011","5","1","",""
"15712","30011","6","1","",""
"15713","30011","7","1","",""
"15714","30011","9","1","",""
"15715","30011","10","1","",""
"15716","30011","12","1","",""
"15717","30148","1","1","",""
"15718","30148","2","1","",""
"15719","30148","3","1","",""
"15720","30148","6","1","",""
"15721","30148","9","1","",""
"15722","30148","10","1","",""
"15723","30148","12","1","",""
"15724","11016","1","1","",""
"15725","11016","2","1","",""
"15726","11016","3","1","",""
"15727","11016","6","1","",""
"15728","11016","7","1","",""
"15729","11016","12","1","",""
"15730","15117","1","1","",""
"15731","15117","10","1","",""
"15732","15117","12","1","",""
"15733","15112","1","1","",""
"15734","15112","2","1","",""
"15735","15053","1","1","",""
"15736","15053","2","1","",""
"15737","15053","6","1","",""
"15738","15053","8","1","",""
"15739","15053","12","1","",""
"15740","15112","12","1","",""
"15741","15112","11","1","",""
"15742","29033","1","1","",""
"15743","29033","2","1","",""
"15744","29033","3","1","",""
"15745","29033","6","1","",""
"15746","29033","9","1","",""
"15747","29033","10","1","",""
"15748","29045","1","1","",""
"15749","29045","2","1","",""
"15750","29045","3","1","",""
"15751","5021","1","1","",""
"15752","5021","2","1","",""
"15753","5021","6","1","",""
"15754","5021","9","1","",""
"15755","5021","10","1","",""
"15756","5021","12","1","",""
"15757","26043","3","1","",""
"15758","26043","6","1","",""
"15759","26043","7","1","",""
"15760","26043","9","1","",""
"15761","26043","10","1","",""
"15762","26043","11","1","",""
"15763","26043","12","1","",""
"15764","30112","1","1","",""
"15765","30112","2","1","",""
"15766","30112","3","1","",""
"15767","30112","5","1","",""
"15768","30112","9","1","",""
"15769","30112","10","1","",""
"15770","11004","1","1","",""
"15771","11004","2","1","",""
"15772","11004","3","1","",""
"15773","11004","5","1","",""
"15774","11004","6","1","",""
"15775","15050","11","1","",""
"15776","15050","12","1","",""
"15777","14013","1","1","",""
"15778","14013","2","1","",""
"15779","14013","3","1","",""
"15780","14013","6","1","",""
"15781","14013","7","1","",""
"15782","14013","9","1","",""
"15783","14013","10","1","",""
"15784","14048","2","1","",""
"15785","14048","3","1","",""
"15786","14048","6","1","",""
"15787","14048","7","1","",""
"15788","14048","11","1","",""
"15789","14048","12","1","",""
"15790","14078","1","1","",""
"15791","14078","2","1","",""
"15792","14078","3","1","",""
"15793","14078","5","1","",""
"15794","14078","6","1","",""
"15795","14078","7","1","",""
"15796","14078","8","1","",""
"15797","14078","9","1","",""
"15798","14078","10","1","",""
"15799","14078","12","1","",""
"15800","7077","1","1","",""
"15801","7077","2","1","",""
"15802","7077","4","1","",""
"15803","7077","10","1","",""
"15804","14029","1","1","",""
"15805","14029","2","1","",""
"15806","14029","6","1","",""
"15807","14029","7","1","",""
"15808","14029","9","1","",""
"15809","14029","11","1","",""
"15810","14029","12","1","",""
"15811","7089","1","1","",""
"15812","7089","2","1","",""
"15813","7089","3","1","",""
"15814","8054","1","1","",""
"15815","8054","3","1","",""
"15816","15093","1","1","",""
"15817","15093","2","1","",""
"15818","15093","3","1","",""
"15819","15093","8","1","",""
"15820","15093","11","1","",""
"15821","15093","12","1","",""
"15822","7061","1","1","",""
"15823","7061","2","1","",""
"15824","7061","3","1","",""
"15825","7061","8","1","",""
"15826","7061","9","1","",""
"15827","7061","10","1","",""
"15828","7061","12","1","",""
"15829","13005","1","1","",""
"15830","13005","6","1","",""
"15831","13005","12","1","",""
"15832","20343","1","1","",""
"15833","20343","2","1","",""
"15834","20343","12","1","",""
"15835","15084","1","1","",""
"15836","15084","2","1","",""
"15837","15084","3","1","",""
"15838","15084","6","1","",""
"15839","15084","8","1","",""
"15840","15084","11","1","",""
"15841","15084","12","1","",""
"15842","30078","1","1","",""
"15843","30078","2","1","",""
"15844","30078","3","1","",""
"15845","29034","2","1","",""
"15846","29034","3","1","",""
"15847","29034","11","1","",""
"15848","11003","6","1","",""
"15849","11003","7","1","",""
"15850","11003","8","1","",""
"15851","11003","9","1","",""
"15852","11003","10","1","",""
"15853","11003","11","1","",""
"15854","11003","12","1","",""
"15855","15055","6","1","",""
"15856","15055","11","1","",""
"15857","15113","1","1","",""
"15858","15113","2","1","",""
"15859","15113","3","1","",""
"15860","15113","5","1","",""
"15861","15113","6","1","",""
"15862","15113","7","1","",""
"15863","15113","8","1","",""
"15864","15113","9","1","",""
"15865","15113","10","1","",""
"15866","15113","11","1","",""
"15867","15113","12","1","",""
"15868","7054","1","1","",""
"15869","7054","6","1","",""
"15870","7089","6","1","",""
"15871","29052","1","1","",""
"15872","29052","2","1","",""
"15873","29052","3","1","",""
"15874","29052","8","1","",""
"15875","29052","9","1","",""
"15876","29052","11","1","",""
"15877","29052","12","1","",""
"15878","11005","1","1","",""
"15879","11005","2","1","",""
"15880","11005","3","1","",""
"15881","11005","5","1","",""
"15882","11005","6","1","",""
"15883","11005","7","1","",""
"15884","11005","9","1","",""
"15885","11005","10","1","",""
"15886","11005","12","1","",""
"15887","5010","1","1","",""
"15888","5010","2","1","",""
"15889","5010","3","1","",""
"15890","5010","5","1","",""
"15891","5010","6","1","",""
"15892","5010","9","1","",""
"15893","5010","10","1","",""
"15894","11013","7","1","",""
"15895","11013","9","1","",""
"15896","11013","10","1","",""
"15897","11013","11","1","",""
"15898","11013","12","1","",""
"15899","26003","1","1","",""
"15900","26003","2","1","",""
"15901","26003","3","1","",""
"15902","26003","6","1","",""
"15903","26003","7","1","",""
"15904","26003","8","1","",""
"15905","26003","9","1","",""
"15906","26003","10","1","",""
"15907","7079","1","1","",""
"15908","15049","1","1","",""
"15909","15049","5","1","",""
"15910","15049","11","1","",""
"15911","15049","12","1","",""
"15912","11012","9","1","",""
"15913","11012","10","1","",""
"15914","16047","8","1","",""
"15915","16047","9","1","",""
"15916","12005","2","1","",""
"15917","7041","1","1","",""
"15918","7041","2","1","",""
"15919","7089","8","1","",""
"15920","7089","9","1","",""
"15921","7089","10","1","",""
"15922","14123","6","1","",""
"15923","14123","11","1","",""
"15924","14123","12","1","",""
"15925","14003","1","1","",""
"15926","14003","2","1","",""
"15927","14003","3","1","",""
"15928","14003","8","1","",""
"15929","14003","11","1","",""
"15930","14003","12","1","",""
"15931","7108","1","1","",""
"15932","7108","2","1","",""
"15933","7108","3","1","",""
"15934","17019","3","1","",""
"15935","17019","9","1","",""
"15936","30146","1","1","",""
"15937","30146","2","1","",""
"15938","30146","3","1","",""
"15939","30146","9","1","",""
"15940","7012","1","1","",""
"15941","7012","2","1","",""
"15942","7012","6","1","",""
"15943","7012","8","1","",""
"15944","7012","9","1","",""
"15945","7012","10","1","",""
"15946","7012","12","1","",""
"15947","30065","7","1","",""
"15948","5009","1","1","",""
"15949","5009","2","1","",""
"15950","5009","3","1","",""
"15951","5009","5","1","",""
"15952","5009","6","1","",""
"15953","5009","9","1","",""
"15954","5009","10","1","",""
"15955","5009","11","1","",""
"15956","15108","1","1","",""
"15957","15108","2","1","",""
"15958","15108","3","1","",""
"15959","15108","6","1","",""
"15960","15108","7","1","",""
"15961","15108","8","1","",""
"15962","15108","11","1","",""
"15963","30080","3","1","",""
"15964","8026","1","1","",""
"15965","8026","2","1","",""
"15966","8026","3","1","",""
"15967","8026","5","1","",""
"15968","8026","6","1","",""
"15969","8026","9","1","",""
"15970","8026","10","1","",""
"15971","8026","11","1","",""
"15972","8026","12","1","",""
"15973","8034","1","1","",""
"15974","8034","2","1","",""
"15975","8034","3","1","",""
"15976","8034","6","1","",""
"15977","8034","9","1","",""
"15978","8034","10","1","",""
"15979","8034","11","1","",""
"15980","8034","12","1","",""
"15981","8041","1","1","",""
"15982","8041","2","1","",""
"15983","8041","3","1","",""
"15984","8041","6","1","",""
"15985","8041","10","1","",""
"15986","8041","12","1","",""
"15987","8045","1","1","",""
"15988","8045","2","1","",""
"15989","8045","3","1","",""
"15990","8045","5","1","",""
"15991","8045","6","1","",""
"15992","8045","7","1","",""
"15993","8045","8","1","",""
"15994","8045","9","1","",""
"15995","8045","10","1","",""
"15996","8045","11","1","",""
"15997","30080","1","1","",""
"15998","30080","2","1","",""
"15999","30080","9","1","",""
"16000","30080","10","1","",""
"16001","31055","1","1","",""
"16002","31055","2","1","",""
"16003","6001","6","1","",""
"16004","6001","7","1","",""
"16005","6001","11","1","",""
"16006","6001","1","1","",""
"16007","6001","2","1","",""
"16008","6001","12","1","",""
"16009","30183","1","1","",""
"16010","30183","2","1","",""
"16011","30183","3","1","",""
"16012","30183","5","1","",""
"16013","30183","8","1","",""
"16014","30183","9","1","",""
"16015","30183","10","1","",""
"16016","30183","12","1","",""
"16017","8015","1","1","",""
"16018","8015","2","1","",""
"16019","19015","1","1","",""
"16020","19015","2","1","",""
"16021","19015","3","1","",""
"16022","19015","5","1","",""
"16023","19015","6","1","",""
"16024","19015","8","1","",""
"16025","19015","9","1","",""
"16026","19015","10","1","",""
"16027","14053","1","1","",""
"16028","14053","2","1","",""
"16029","14053","3","1","",""
"16030","14053","6","1","",""
"16031","14053","8","1","",""
"16032","14053","9","1","",""
"16033","14053","10","1","",""
"16034","29002","5","1","",""
"16035","29002","6","1","",""
"16036","29002","2","1","",""
"16037","29002","7","1","",""
"16038","29002","12","1","",""
"16039","29008","3","1","",""
"16040","29008","6","1","",""
"16041","29042","3","1","",""
"16042","29019","1","1","",""
"16043","29019","2","1","",""
"16044","29019","6","1","",""
"16045","29019","9","1","",""
"16046","5026","2","1","",""
"16047","25007","1","1","",""
"16048","25007","2","1","",""
"16049","25007","3","1","",""
"16050","25007","6","1","",""
"16051","25007","9","1","",""
"16052","25007","10","1","",""
"16053","25007","11","1","",""
"16054","25007","12","1","",""
"16055","3002","1","1","",""
"16056","3002","2","1","",""
"16057","3002","3","1","",""
"16058","3002","6","1","",""
"16059","3002","9","1","",""
"16060","3002","10","1","",""
"16061","29003","2","1","",""
"16062","29003","9","1","",""
"16063","29008","1","1","",""
"16064","29008","2","1","",""
"16065","24003","6","1","",""
"16066","24003","8","1","",""
"16067","29010","1","1","",""
"16068","29010","2","1","",""
"16069","29010","3","1","",""
"16070","29010","8","1","",""
"16071","29010","12","1","",""
"16072","3009","1","1","",""
"16073","3009","2","1","",""
"16074","3009","3","1","",""
"16075","3009","6","1","",""
"16076","3009","9","1","",""
"16077","3009","10","1","",""
"16078","3009","12","1","",""
"16079","25015","1","1","",""
"16080","25015","2","1","",""
"16081","25015","3","1","",""
"16082","25015","5","1","",""
"16083","25015","6","1","",""
"16084","25015","7","1","",""
"16085","25015","8","1","",""
"16086","25015","9","1","",""
"16087","25015","10","1","",""
"16088","25015","11","1","",""
"16089","25015","12","1","",""
"16090","29013","1","1","",""
"16091","29013","2","1","",""
"16092","29013","3","1","",""
"16093","29016","1","1","",""
"16094","29016","2","1","",""
"16095","29016","3","1","",""
"16096","29016","5","1","",""
"16097","29016","6","1","",""
"16098","29016","10","1","",""
"16099","29017","1","1","",""
"16100","29017","2","1","",""
"16101","29041","1","1","",""
"16102","29041","2","1","",""
"16103","29041","3","1","",""
"16104","29041","9","1","",""
"16105","29041","10","1","",""
"16106","15028","1","1","",""
"16107","15028","2","1","",""
"16108","15028","6","1","",""
"16109","15028","8","1","",""
"16110","15028","11","1","",""
"16111","15028","12","1","",""
"16112","29042","1","1","",""
"16113","29042","2","1","",""
"16114","30061","1","1","",""
"16115","30061","2","1","",""
"16116","30061","3","1","",""
"16117","30061","5","1","",""
"16118","30061","8","1","",""
"16119","30061","9","1","",""
"16120","30061","10","1","",""
"16121","12046","1","1","",""
"16122","12046","2","1","",""
"16123","12046","3","1","",""
"16124","12046","5","1","",""
"16125","12046","10","1","",""
"16126","12046","11","1","",""
"16127","30038","1","1","",""
"16128","30038","2","1","",""
"16129","30038","3","1","",""
"16130","30038","5","1","",""
"16131","30038","6","1","",""
"16132","30038","7","1","",""
"16133","30038","8","1","",""
"16134","30038","9","1","",""
"16135","30038","10","1","",""
"16136","30038","12","1","",""
"16137","30042","1","1","",""
"16138","30042","2","1","",""
"16139","30042","11","1","",""
"16140","30042","12","1","",""
"16141","11021","3","1","",""
"16142","11021","5","1","",""
"16143","11021","6","1","",""
"16144","11021","7","1","",""
"16145","11021","9","1","",""
"16146","11021","10","1","",""
"16147","11018","1","1","",""
"16148","11018","2","1","",""
"16149","11018","3","1","",""
"16150","11018","5","1","",""
"16151","11018","6","1","",""
"16152","11018","9","1","",""
"16153","11018","10","1","",""
"16154","11018","11","1","",""
"16155","11021","1","1","",""
"16156","11021","2","1","",""
"16157","25009","3","1","",""
"16158","25009","5","1","",""
"16159","31075","1","1","",""
"16160","25009","1","1","",""
"16161","25009","2","1","",""
"16162","25009","6","1","",""
"16163","25009","9","1","",""
"16164","25009","10","1","",""
"16165","14105","2","1","",""
"16166","14105","3","1","",""
"16167","14105","6","1","",""
"16168","15035","1","1","",""
"16169","15035","2","1","",""
"16170","15035","3","1","",""
"16171","15035","6","1","",""
"16172","15035","8","1","",""
"16173","15035","9","1","",""
"16174","15035","10","1","",""
"16175","15035","11","1","",""
"16176","15035","12","1","",""
"16177","13004","1","1","",""
"16178","13004","6","1","",""
"16179","13062","1","1","",""
"16180","5037","2","1","",""
"16181","7020","6","1","",""
"16182","5037","6","1","",""
"16183","7108","7","1","",""
"16184","7108","8","1","",""
"16185","7108","9","1","",""
"16186","7108","10","1","",""
"16187","7108","12","1","",""
"16188","14077","12","1","",""
"16189","11017","1","1","",""
"16190","5037","11","1","",""
"16191","5037","12","1","",""
