"aps_folio","aps_entidad","adm_tom_con_med_dom","adm_tom_con_med_sin_fun_dom","adm_tom_sin_med_dom","adm_tom_con_med_ind","adm_tom_con_med_sin_fun_ind","adm_tom_sin_med_ind","adm_tom_con_med_com","adm_tom_con_med_sin_fun_com","adm_tom_sin_med_com","adm_tom_con_med_pub","adm_tom_con_med_sin_fun_pub","adm_tom_sin_med_pub","adm_tom_con_med_mix","adm_tom_con_med_sin_fun_mix","adm_tom_sin_med_mix","adm_tom_con_med_tot","adm_tom_con_med_sin_fun_tot","adm_tom_sin_med_tot","adm_fact_agua","adm_cf_tom_num_dom","adm_cf_recibos_dom","adm_cf_facturado_dom","adm_cf_recaudado_dom","adm_cf_vol_sum_dom","adm_cf_fact_men_dom","adm_cf_fact_bim_dom","adm_cf_fact_tri_dom","adm_cf_fact_otr_dom","adm_cf_tom_num_ind","adm_cf_recibos_ind","adm_cf_facturado_ind","adm_cf_recaudado_ind","adm_cf_vol_sum_ind","adm_cf_fact_men_ind","adm_cf_fact_bim_ind","adm_cf_fact_tri_ind","adm_cf_fact_otr_ind","adm_cf_tom_num_com","adm_cf_recibos_com","adm_cf_facturado_com","adm_cf_recaudado_com","adm_cf_vol_sum_com","adm_cf_fact_men_com","adm_cf_fact_bim_com","adm_cf_fact_tri_com","adm_cf_fact_otr_com","adm_cf_tom_num_pub","adm_cf_recibos_pub","adm_cf_facturado_pub","adm_cf_recaudado_pub","adm_cf_vol_sum_pub","adm_cf_fact_men_pub","adm_cf_fact_bim_pub","adm_cf_fact_tri_pub","adm_cf_fact_otr_pub","adm_cf_tom_num_mix","adm_cf_recibos_mix","adm_cf_facturado_mix","adm_cf_recaudado_mix","adm_cf_vol_sum_mix","adm_cf_fact_men_mix","adm_cf_fact_bim_mix","adm_cf_fact_tri_mix","adm_cf_fact_otr_mix","adm_cf_razn_cuota_fija","adm_cf_razn_cuota_fija_esp","adm_sm_tom_num_dom","adm_sm_recibos_dom","adm_sm_facturado_dom","adm_sm_recaudado_dom","adm_sm_vol_sum_dom","adm_sm_fact_men_dom","adm_sm_fact_bim_dom","adm_sm_fact_tri_dom","adm_sm_fact_otr_dom","adm_sm_tom_num_ind","adm_sm_recibos_ind","adm_sm_facturado_ind","adm_sm_recaudado_ind","adm_sm_vol_sum_ind","adm_sm_fact_men_ind","adm_sm_fact_bim_ind","adm_sm_fact_tri_ind","adm_sm_fact_otr_ind","adm_sm_tom_num_com","adm_sm_recibos_com","adm_sm_facturado_com","adm_sm_recaudado_com","adm_sm_vol_sum_com","adm_sm_fact_men_com","adm_sm_fact_bim_com","adm_sm_fact_tri_com","adm_sm_fact_otr_com","adm_sm_tom_num_pub","adm_sm_recibos_pub","adm_sm_facturado_pub","adm_sm_recaudado_pub","adm_sm_vol_sum_pub","adm_sm_fact_men_pub","adm_sm_fact_bim_pub","adm_sm_fact_tri_pub","adm_sm_fact_otr_pub","adm_sm_tom_num_mix","adm_sm_recibos_mix","adm_sm_facturado_mix","adm_sm_recaudado_mix","adm_sm_vol_sum_mix","adm_sm_fact_men_mix","adm_sm_fact_bim_mix","adm_sm_fact_tri_mix","adm_sm_fact_otr_mix","adm_ajuste_tar","adm_ajuste_tar_num","adm_ajuste_tar_cnf","adm_ajuste_tar_cnf_otro_esp","adm_med_multas_dom","adm_med_requeri_dom","adm_med_convenio_dom","adm_med_reducc_dom","adm_med_suspen_dom","adm_med_embarg_dom","adm_med_otra_dom","adm_med_otra_esp_dom","adm_med_no_med_dom","adm_med_multas_ind","adm_med_requeri_ind","adm_med_convenio_ind","adm_med_reducc_ind","adm_med_suspen_ind","adm_med_embarg_ind","adm_med_otra_ind","adm_med_otra_esp_ind","adm_med_no_med_ind","adm_med_multas_com","adm_med_requeri_com","adm_med_convenio_com","adm_med_reducc_com","adm_med_suspen_com","adm_med_embarg_com","adm_med_otra_com","adm_med_otra_esp_com","adm_med_no_med_com","adm_med_multas_mix","adm_med_requeri_mix","adm_med_convenio_mix","adm_med_reducc_mix","adm_med_suspen_mix","adm_med_embarg_mix","adm_med_otra_mix","adm_med_otra_esp_mix","adm_med_no_med_mix","adm_recibo_contacto","adm_recibo_tarifa","adm_recibo_limite","adm_recibo_cic_fact","adm_recibo_hist_con","adm_recibo_fact_mod","adm_recibo_fact_pago","adm_recibo_horario","adm_recibo_deuda","adm_egr_elect_capta","adm_egr_desinf","adm_egr_elect_potab","adm_egr_quim_potab","adm_egr_elect_trata","adm_egr_quim_trata","adm_egr_renum","adm_egr_der_explota","adm_egr_der_cuerpos","adm_egr_tot_deprecia","adm_egr_total","adm_ing_agua","adm_ing_agua_trat","adm_ing_eje_ant","adm_ing_der_conx","adm_ing_der_alcan","adm_ing_vnt_lodos","adm_ing_agua_pipa","adm_ing_otros","adm_ing_sub_fed","adm_ing_sub_est","adm_ing_sub_mun","adm_ing_multas","adm_ing_total"
"21174","21","1593","55","11716","187","14","56","366","28","296","0","0","0","0","0","0","2146","97","12068","1","9404","17749","12910869.65","12910869.65","0","4","0","0","0","31","79","128385.64","128385.64","0","4","0","0","0","200","447","573685.87","573685.87","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","1504","9650","5810170","5810170","0","4","0","0","0","174","1420","2191743","2191743","0","4","0","0","0","349","2670","1321400","1321400","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","1","0","1","0","1","0","0","","0","1","0","1","0","1","0","0","","0","1","0","1","0","1","0","0","","0","0","0","0","0","0","0","0","","1","1","1","2","1","2","2","2","2","2","3126096","0","0","0","0","0","7776534","1468090","1196773","397711","13965204","12955366","0","5627988","938718","2577411","0","46650","270456","843492","0","0","581318","23841399"
"21175","21","0","0","1693","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1693","1","1693","493","205117","205117","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","0","0","1","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","1","1","2","1","2","2","1","2","2","608328","0","0","0","0","0","0","0","0","0","608328","205177","0","59890","15909","0","0","0","0","0","0","0","0","280976"
"21176","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","1","2","1","1","2","2","1","2","1","298441","0","0","0","0","0","50000","0","0","0","348441","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21177","21","0","0","1496","0","0","0","0","0","105","0","0","2","0","0","0","0","0","1603","1","1496","960","1364332","289245","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105","48","270900","105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","SE COBRA LAS TARIFAS DE ACUERDO A LO QUE NOS MARCA LA LEY DE INGRESOS DEL MUNICIPIO.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","LO QUE MARCA LA LEY DE INGRESOS DEL MUNICIPIO.","0","0","1","0","1","0","0","","0","0","0","0","0","0","0","0","","0","0","0","1","0","0","0","0","","0","0","0","0","0","0","0","0","","0","1","1","1","1","2","2","2","2","2","1109509","8100","0","0","0","0","0","0","0","0","1117609","1109508","0","0","0","0","0","0","0","0","0","0","0","1109508"
"21178","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","110973","0","0","0","0","0","0","0","0","110973","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21179","21","0","0","2368","0","0","9","0","0","22","0","0","0","0","0","0","0","0","2399","1","117","117","38750","38750","0","1","0","0","0","0","0","0","0","0","0","0","0","0","5","5","660","660","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","1","1","1","2","1","2","2","1","2","2","0","0","0","0","0","0","0","0","0","0","0","39750","0","0","0","0","0","0","0","0","0","0","0","39750"
"21180","21","0","0","1095","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1095","1","1095","1839","328500","140725","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","1","1","1","0","1","0","0","","0","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","1","1","1","1","2","2","2","2","2","2","441000","0","0","0","65960","0","0","491390","0","0","998350","140725","0","0","2920","10716","0","0","0","0","0","0","12290","166651"
"21181","21","0","0","2573","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2573","1","461","0","1543800","214275","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","POR USOS Y COSTUMBRES","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","1","2","2","2","2","2","2","2","2","427757","0","0","0","0","0","0","59843","0","0","487600","214275","0","0","0","0","0","0","0","0","0","0","0","214275"
"21182","21","0","0","1300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1300","1","1300","600","189725","189725","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","1","2","2","2","2","2","2","2","2","168000","36000","0","0","0","0","0","0","0","0","204000","189725","0","0","0","0","0","0","0","0","0","0","0","189725"
"21183","21","0","0","565","0","0","0","0","0","0","0","0","0","0","0","0","0","0","565","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21184","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21185","21","0","0","957","0","0","0","0","0","0","0","0","0","0","0","0","0","0","957","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","1","2","2","1","2","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21186","21","0","0","2559","0","0","6","0","0","74","0","0","0","0","0","0","0","0","2639","1","2459","2459","2585782","2585782","885240","1","0","0","0","6","6","39480","39480","7200","1","0","0","0","74","74","214107","214107","31080","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","","1","0","1","0","1","0","0","","0","1","0","1","0","1","0","0","","0","1","0","1","0","1","0","0","","0","0","0","0","0","0","0","0","","0","1","1","1","1","0","1","0","0","1","0","31446","0","0","0","0","1425754","247562","0","0","1704762","2913809","0","329376","119099","15045","0","0","330516","246397","0","0","0","3954242"
"21187","21","0","0","260","0","0","0","0","0","0","0","0","0","0","0","0","0","0","260","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","93342","0","0","0","0","0","0","0","0","93342","22830","0","30780","0","0","0","0","0","0","0","1170","0","54780"
"21188","21","0","0","525","0","0","0","0","0","0","0","0","0","0","0","0","0","0","525","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","200233","0","0","200233","74493","0","0","15000","13500","0","0","0","0","0","0","0","102993"
"21189","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8050","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","1","2","2","1","2","2","2","2","2","288000","130848","0","0","0","0","120000","0","0","0","538848","222000","0","0","0","0","0","0","0","0","0","316848","0","538848"
"21190","21","0","0","352","0","0","0","0","0","0","0","0","0","0","0","0","0","0","352","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","264000","0","0","0","0","0","108000","0","0","0","372000","89854","0","0","4550","0","0","0","0","0","0","277596","0","372000"
"21191","21","0","0","2210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2210","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","530000","55000","0","0","0","0","0","0","0","0","585000","426908","0","0","0","0","0","0","0","0","0","158092","0","585000"
"21192","21","0","0","600","0","0","0","0","0","0","0","0","1","0","0","0","0","0","601","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","29160","0","0","0","0","0","0","0","0","29160","0","0","0","300","300","0","0","0","0","0","0","0","600"
"21193","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21194","21","0","0","2802","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2802","1","2802","2802","166870","166870","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","0","1","1","0","1","0","0","","0","0","0","1","0","1","0","0","","0","0","0","1","0","1","0","0","","0","0","0","0","0","0","0","0","","0","1","1","1","1","2","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","166870","0","0","0","0","0","0","0","0","0","0","0","166870"
"21195","21","0","0","2193","0","0","0","0","0","3","0","0","0","0","0","0","0","0","2196","1","2193","2193","2193","642666","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","1","2","2","2","2","2","2","2","2","1740323","550768","0","0","0","0","113866","129904","0","0","2534861","642666","0","0","0","0","0","0","0","0","0","1892195","0","2534861"
"21196","21","0","0","450","0","0","0","0","0","0","0","0","0","0","0","0","0","0","450","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","0","0","162943","5000","0","0","0","0","0","0","0","0","167943","226400","0","0","0","0","0","0","0","0","0","0","0","226400"
"21197","21","6158","0","1144","40","0","8","1602","0","96","0","0","0","0","0","0","7800","0","1248","1","1144","3159","970745.77","673896.98","0","1","0","0","0","8","0","53016.09","0","0","1","0","0","0","96","318","0","595335.11","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","6158","41912","7128518","6191177","814121","1","0","0","0","40","341","460353","338702","32039","1","0","0","0","1602","12101","4259444","3455319","330657","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","1","0","1","0","1","0","0","","0","1","0","1","0","1","0","0","","0","1","0","1","0","1","0","0","","0","0","0","0","0","0","0","0","","0","1","1","1","1","1","1","2","2","1","0","2777","26414","168003","0","0","3695714","657612","746027","195775","14508940","8962990","0","2111097","419948","0","0","0","2046695","683102","0","0","285108","14508937"
"21198","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21199","21","0","0","2103","0","0","4","0","0","3","0","0","0","0","0","0","0","0","2110","1","2103","2103","820170","820170","0","4","0","0","0","4","4","1440","1440","0","4","0","0","0","3","3","1080","1080","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","1","1","2","1","2","2","1","2","2","0","0","0","0","0","0","0","0","0","0","0","151454","0","24696","19836","0","0","0","0","0","0","0","0","195986"
"21200","21","0","0","1100","0","0","0","0","0","0","0","0","50","0","0","0","0","0","1150","1","1150","1150","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","2","1","1","2","2","2","2","2","2","620148","18600","0","0","0","0","336609","0","0","0","975357","18000","0","0","5000","0","0","0","0","0","0","0","0","23000"
"21201","21","0","0","742","0","0","0","0","0","0","0","0","0","0","0","0","0","0","742","1","742","316","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","1","1","1","2","1","2","2","2","2","2","250000","7749","0","0","0","0","10800","0","0","0","268549","66207","0","48775","2000","0","0","0","0","0","0","0","0","116982"
