"id_local","id_aps","localid","ag_dias","ag_horas"
"6716","6272","116845","7","NA"
"6717","6272","116835","4","NA"
"6718","6272","116844","7","NA"
"6719","6272","116848","7","NA"
"6720","6272","116846","4","NA"
"6721","6272","116837","7","NA"
"6722","6272","116850","7","NA"
"6723","6272","116854","7","NA"
"6724","6272","116849","7","NA"
"6725","6272","116866","4","NA"
"6726","6272","116857","7","NA"
"6727","6272","116818","4","NA"
"6728","6272","116817","7","NA"
"6729","6272","116827","7","NA"
"6730","6272","116826","4","NA"
"6731","6275","116828","360","NA"
"6732","7294","178317","3","1"
"6733","7294","178319","3","1"
"6734","7520","182937","5","12"
"6753","9538","251439","7","24"
"6754","9538","302713","2","24"
"6755","9538","302713","8","24"
"6756","9538","302713","8","24"
"6757","9538","302713","8","24"
"6758","9538","302713","12","24"
"6759","9538","251377","12","24"
"6761","888","281029","3","3"
"6762","888","281027","5","4"
"6763","888","281030","3","4"
"6764","888","281031","3","4"
"6765","888","281041","2","3"
"6766","888","281033","2","3"
"6767","888","281040","2","3"
"6768","888","281045","2","3"
"6769","888","281032","3","4"
"6770","888","281035","2","3"
"6771","7515","179996","7","12"
"6772","7592","178607","7","24"
"6773","7592","178604","7","6"
"6774","1203","72727","7","5"
"6775","8746","72747","4","4"
"6776","8745","72883","7","24"
"6777","7560","176867","1","5"
"6778","7560","176869","1","5"
"6779","7560","176870","1","5"
"6780","7560","176873","1","5"
"6781","7560","176871","1","5"
"6782","7560","176878","1","5"
"6783","7560","176881","1","5"
"6784","7560","176877","1","5"
"6785","7560","176876","1","5"
"6786","7560","176875","1","5"
"6787","7560","176884","1","5"
"6788","1471","256110","7","10"
"6953","9734","118533","2","1"
"6993","9770","84206","7","7"
"6994","9770","84257","7","7"
"7086","10876","300980","7","8"
"7087","10876","84373","7","9"
"7088","10876","84378","4","8"
"7089","10876","84383","7","9"
"7090","10876","84387","7","5"
"7091","10876","84377","7","5"
"7092","10876","84380","7","8"
"7093","10876","84405","7","8"
"7094","10876","84384","7","5"
"7095","10876","84376","7","8"
"7096","10876","84388","7","8"
"7143","1192","256177","3","6"
"7144","8981","256186","NSS","NSS"
"7190","7385","187290","5","6"
"7191","7386","187311","7","3"
"7201","9150","115218","NSS","NSS"
"7202","9150","115252","NSS","NSS"
"7203","9150","115209","NSS","NSS"
"7205","9153","115227","NSS","NSS"
"7206","9147","115240","NSS","NSS"
"7207","9152","115222","NSS","NSS"
"7208","12532","179236","7","6"
"7209","9142","115197","4","20"
"7210","9151","115213","NSS","NSS"
"7211","9151","115220","NSS","NSS"
"7212","9151","115226","NSS","NSS"
"7213","9151","115191","NSS","NSS"
"7214","9154","115214","NSS","NSS"
"7215","6632","115219","2","3"
"7216","6632","115244","2","3"
"7217","6632","115233","2","3"
"7218","6632","115224","2","3"
"7219","6632","115243","2","3"
"7220","6632","115192","2","3"
"7221","6633","115198","6","5"
"7222","9148","115215","NSS","NSS"
"7223","9149","115216","NSS","NSS"
"7224","8124","302696","7","24"
"7225","8124","302696","7","24"
"7226","8124","302696","7","24"
"7227","8124","302696","7","24"
"7228","8124","245470","7","24"
"7229","8124","245408","7","24"
"7230","8124","302696","2","NA"
"7231","8124","302696","3","17"
"7232","8124","302696","3","17"
"7233","8124","302696","7","24"
"7234","8124","302696","7","24"
"7235","8124","302696","7","24"
"7236","8124","245362","7","24"
"7237","11126","188382","1","8"
"7238","11126","188384","1","8"
"7239","11126","188385","1","8"
"7240","11126","188387","1","8"
"7241","11126","188395","1","8"
"7242","12907","158292","7","14"
"7243","12907","158290","3","4"
"7244","12907","158282","7","4"
"7245","10005","158219","7","12"
"7246","10005","158217","7","14"
"7260","1923","255890","7","8"
"7261","1924","255898","6","8"
"7264","10877","255905","3","4"
"7265","10877","255868","3","5"
"7266","10878","255849","4","3"
"7267","10879","255848","4","6"
"7299","8118","302690","NA","NA"
"7300","8118","243313","7","24"
"7301","8118","302690","NA","NA"
"7302","8118","302690","NA","NA"
"7303","8118","302690","NA","NA"
"7304","8118","302690","NA","NA"
"7305","8118","302690","NA","NA"
"7306","8118","302690","NA","NA"
"7307","8118","302690","NA","NA"
"7308","8118","302690","NA","NA"
"7309","8118","302690","NA","NA"
"7310","8118","302690","NA","NA"
"7311","8118","302690","NA","NA"
"7312","8118","302690","NA","NA"
"7313","11997","92074","7","2"
"7314","11997","92062","7","12"
"7327","7878","141151","3","12"
"7328","7878","141141","3","12"
"7329","7878","141147","3","12"
"7330","7878","141142","3","12"
"7331","7878","141150","3","12"
"7332","7878","141138","7","8"
"7333","7878","141134","7","8"
"7334","7878","141122","7","8"
"7335","6905","117902","4","24"
"7336","6905","117901","4","24"
"7337","6905","117850","4","24"
"7338","6905","117906","4","24"
"7339","6905","117845","4","24"
"7340","6904","117856","7","24"
"7341","6904","117932","7","24"
"7342","6904","117919","7","24"
"7343","6904","117946","7","24"
"7344","6904","117856","7","24"
"7345","6904","117962","7","24"
"7346","6903","117963","7","24"
"7347","6903","117821","7","24"
"7348","6903","117939","7","24"
"7349","6903","117821","7","24"
"7350","6903","117960","7","24"
"7351","6903","117885","7","24"
"7352","6903","117945","7","24"
"7353","6903","117871","7","24"
"7354","6903","117821","7","24"
"7355","6903","117838","7","24"
"7356","6903","117847","7","24"
"7357","6903","117930","7","24"
"7358","6903","117875","7","24"
"7359","6903","117833","7","24"
"7360","6903","117821","7","24"
"7361","6903","117905","7","24"
"7362","6902","117877","7","24"
"7363","6902","117821","7","24"
"7364","6902","117821","7","24"
"7365","6902","117941","7","24"
"7366","6902","117881","7","24"
"7367","6902","117922","7","24"
"7368","6902","117821","7","24"
"7369","6902","117953","7","24"
"7370","6902","117821","7","24"
"7371","6902","117863","7","24"
"7372","6902","117927","7","24"
"7373","6902","117842","7","24"
"7374","6902","117958","7","24"
"7375","6902","117821","7","24"
"7376","6902","117822","7","24"
"7377","6902","117940","7","24"
"7378","6902","117867","7","24"
"7379","6902","117866","7","24"
"7380","6902","117925","7","24"
"7381","6902","117870","7","24"
"7418","8701","80073","7","24"
"7423","9438","81424","7","1"
"7424","9438","81415","7","1"
"7425","9438","81444","7","1"
"7426","9438","81443","7","1"
"7427","9438","81419","7","1"
"7428","9438","81426","7","1"
"7429","9438","81425","7","1"
"7430","9438","81431","7","1"
"7431","9438","81628","7","1"
"7432","9438","81805","7","1"
"7433","9438","81572","7","1"
"7434","9438","81602","7","1"
"7435","9438","81624","7","1"
"7436","9438","82143","7","1"
"7437","9438","82567","7","1"
"7438","9438","82225","7","1"
"7439","9438","81436","7","1"
"7455","12867","193719","4","6"
"7456","12867","193717","7","12"
"7457","12867","193722","7","12"
"7458","11105","195205","7","3"
"7459","11106","195204","7","4"
"7460","11082","195207","7","24"
"7461","11082","302478","6","7"
"7462","9687","193910","7","24"
"7463","9687","193930","7","24"
"7464","9687","193933","7","24"
"7465","9687","193919","7","24"
"7466","9687","193927","7","24"
"7467","9687","193920","7","24"
"7468","9951","86555","7","15"
"7469","9951","86556","7","12"
"7470","9951","86561","7","15"
"7471","9951","86565","7","6"
"7472","9951","86562","6","12"
"7473","11041","194645","2","2"
"7474","11041","194590","2","2"
"7475","11041","194635","1","3"
"7476","11041","194604","1","3"
"7477","11041","194607","2","2"
"7478","11041","194608","2","2"
"7479","11041","194633","2","2"
"7480","11041","194593","1","3"
"7481","11041","194605","1","3"
"7482","11041","194602","2","2"
"7483","11041","194606","2","3"
"7484","11041","194603","2","2"
"7485","11041","194592","2","2"
"7486","11041","194597","3","2"
"7487","11041","194598","2","2"
"7488","11041","194614","2","2"
"7489","11041","194600","2","2"
"7490","11041","194591","1","3"
"7491","11041","194599","2","2"
"7492","11041","194596","2","2"
"7493","11041","194612","1","3"
"7499","6752","187090","6","2"
"7500","6752","187054","6","10"
"7501","6752","187086","6","2"
"7502","6752","187070","6","2"
"7503","6752","187093","6","2"
"7504","6752","187074","6","2"
"7505","6752","187092","6","2"
"7506","8749","68784","7","6"
"7507","8755","68781","7","9"
"7508","8754","68782","7","12"
"7509","11146","190103","NSS","NSS"
"7510","8753","68779","7","4"
"7511","11182","192219","2","2"
"7512","11182","192218","1","2"
"7513","11182","192226","2","2"
"7514","11182","192234","2","2"
"7515","11182","192228","2","2"
"7516","11182","192220","2","2"
"7517","11182","192222","2","2"
"7518","11182","192233","2","2"
"7519","11182","192221","1","2"
"7520","8757","68776","7","2"
"7521","8752","68771","7","3"
"7522","1185","300916","7","7"
"7523","1186","300916","7","11"
"7524","1187","300916","7","8"
"7525","8756","68780","7","3"
"7531","8759","68778","7","4"
"7532","8747","68775","7","24"
"7536","8758","68774","7","2"
"7537","8750","68772","7","10.5"
"7538","8760","68777","7","24"
"7539","11828","91350","7","10"
"7540","11828","91354","3","6"
"7541","11828","91366","3","6"
"7542","11828","91407","7","8"
"7543","11828","91353","3","6"
"7544","11828","91375","3","6"
"7545","11828","91377","3","6"
"7546","11828","91359","3","6"
"7547","11828","91361","3","6"
"7548","11828","91381","3","6"
"7549","9936","89344","7","16"
"7550","9936","89367","7","6"
"7551","9794","89481","365","8"
"7552","9794","89462","365","8"
"7553","12268","297562","4","12"
"7554","12268","297559","4","12"
"7561","9938","89918","7","10"
"7562","9938","89928","7","10"
"7563","9938","89922","7","5"
"7564","9938","89924","7","5"
"7565","13320","299840","NSS","NSS"
"7566","13318","299847","NSS","NSS"
"7578","11403","90024","NSS","NSS"
"7579","11404","90038","NSS","NSS"
"7580","11405","90036","NSS","NSS"
"7581","11801","90030","NA","NA"
"7582","11802","90028","NA","NA"
"7583","11803","90035","NA","NA"
"7584","11804","90027","NA","NA"
"7585","11805","90029","NA","NA"
"7586","11807","90025","NA","NA"
"7587","11808","90023","NA","NA"
"7588","11809","90031","NA","NA"
"7589","11810","90037","NA","NA"
"7590","11811","90026","NA","NA"
"7608","11781","90089","3","8"
"7609","11781","90105","7","24"
"7610","11781","90126","7","24"
"7611","11781","90102","7","24"
"7612","11781","90357","7","24"
"7613","11781","90143","7","24"
"7614","11781","90465","5","12"
"7615","11781","90111","7","24"
"7616","11781","90133","7","24"
"7617","9940","90635","365","24"
"7618","9940","90661","365","8"
"7619","9943","90872","7","21"
"7620","9943","90862","5","15"
"7621","9943","90810","7","21"
"7622","9943","90860","5","15"
"7631","8294","152722","7","12"
"7632","8294","152668","7","2"
"7705","8832","148632","7","10"
"7706","8832","148649","7","2"
"7707","9843","145685","4","3"
"7708","9843","145689","2","4"
"7709","9843","145681","4","3"
"7710","9843","145680","4","5"
"7711","9843","145682","3","4"
"7712","9843","145683","6","3"
"7713","9843","145684","1","4"
"7714","9843","145679","7","10"
"7715","9843","145686","3","4"
"7716","9843","145687","4","4"
"7717","9843","145690","4","3"
"7718","9843","145691","3","3"
"7754","9048","84498","4","8"
"7755","9048","84426","4","8"
"7756","9048","84480","4","8"
"7757","9048","84472","4","8"
"7758","9048","84461","4","8"
"7769","11791","287168","NA","NA"
"7770","11791","287168","NA","NA"
"7842","8197","36842","7","17"
"7843","8197","36853","4","12"
"7844","8197","36854","4","12"
"7846","8600","300797","6","15"
"7847","8600","300797","3","4"
"7848","8600","38719","3","8"
"7849","8600","300797","3","4"
"7850","8600","38709","3","10"
"7851","8600","39020","6","12"
"7852","8600","39045","2","2"
"7859","8647","45900","7","12"
"7860","8647","45907","7","12"
"7861","8647","45910","7","12"
"7862","8647","45931","7","12"
"7863","8647","45927","7","12"
"7864","1483","55010","7","15"
"7865","1483","55029","7","12"
"7866","1483","55030","7","12"
"7867","1483","55048","7","10"
"7868","1483","55051","7","12"
"7869","1483","55056","7","12"
"7870","1483","55057","7","9"
"7871","8858","55366","2","16"
"7872","8858","55405","1","16"
"7873","7905","301023","7","17"
"7874","7905","95690","7","17"
"7875","7905","95735","7","17"
"7876","7905","95725","7","17"
"7877","7905","95776","7","17"
"7878","11465","87172","7","24"
"7879","11465","87185","7","18"
"7880","11465","87191","7","18"
"7881","11465","87186","7","18"
"7882","11465","87187","7","18"
"7886","13046","240099","7","13"
"7887","13046","240100","7","13"
"7888","13046","240129","7","13"
"7889","13046","240132","7","13"
"7890","13046","240131","7","13"
"7891","13046","240143","7","13"
"7892","13046","240133","7","13"
"7893","13046","240145","7","13"
"7894","13046","240199","7","13"
"7895","13046","240226","7","13"
"7896","13046","240230","7","13"
"7897","6994","96717","7","13"
"7898","6994","96731","7","12"
"7899","6994","96727","7","18"
"7902","757","255232","7","16"
"7903","757","255245","6","12"
"7907","8870","157372","6","19"
"7908","8870","157373","6","19"
"7909","8870","157390","6","19"
"7918","826","104275","7","16"
"7919","826","104270","7","16"
"7920","826","104276","7","16"
"7921","826","104300","7","16"
"7924","13321","157601","2","10"
"7925","1469","256107","2","16"
"7926","1469","256107","2","16"
"7927","1469","256111","2","16"
"7928","1469","256108","2","16"
"7929","1469","256107","2","16"
"7930","1469","256112","2","16"
"7931","5982","145370","7","3"
"7932","5982","145369","7","2"
"7933","5982","145372","7","1"
"7934","5982","145382","7","2"
"7935","5982","145391","7","2"
"7936","1083","300906","7","24"
"7937","1083","300906","7","16"
"7938","1083","300906","7","16"
"7939","1083","65131","7","24"
"7940","1083","300906","7","16"
"7941","1083","65155","7","16"
"7942","1083","65161","7","16"
"7943","1083","65156","7","16"
"7944","1083","65256","7","16"
"7954","1542","300956","7","24"
"7955","1542","80663","7","24"
"7956","1542","80667","7","24"
"7957","9482","210905","7","24"
"7958","9482","210892","7","24"
"7959","9482","210908","7","24"
"7960","9484","210893","2","4"
"7961","9486","210909","7","12"
"7962","9485","210901","7","6"
"7963","10021","158687","7","16"
"7964","10022","158671","7","4"
"7965","10023","158672","2","2"
"7966","10024","158695","7","8"
"7969","8834","148634","5","3"
"7970","8834","148647","5","2"
"7971","8810","105840","6","5"
"7972","8810","105849","6","4"
"7973","8810","105847","6","4"
"7974","8810","105845","6","5"
"7975","8810","105839","7","10"
"7976","8810","105850","6","7"
"7977","8810","105851","6","6"
"7978","8810","105857","6","6"
"7979","8810","105863","6","4"
"7980","8810","105854","6","4"
"7981","8810","105866","6","6"
"7982","8810","105871","6","4"
"7983","8810","105876","6","4"
"7984","8810","105883","6","6"
"7985","8810","105877","6","5"
"7986","8810","105910","6","3"
"7987","8810","105913","6","4"
"7990","9228","108485","2","3"
"7991","9228","108466","2","3"
"7992","9228","108465","2","3"
"7993","9228","108453","2","3"
"7994","10318","109744","1","5"
"7995","10318","109753","2","5"
"7996","10318","109737","7","13"
"7997","10318","109752","1","5"
"7998","9272","109713","7","12"
"7999","9272","109641","7","12"
"8000","9342","113003","4","3"
"8001","9342","113005","4","3"
"8002","9342","113009","4","2"
"8003","9342","113001","4","2"
"8004","9342","113000","4","6"
"8005","9342","113012","3","5"
"8006","9342","113014","4","3"
"8007","9342","113019","3","4"
"8008","9342","113018","4","5"
"8009","9342","113022","4","3"
"8010","9342","113025","5","3"
"8011","9342","113029","4","3"
"8012","9342","113030","3","4"
"8013","9342","113031","3","4"
"8014","9342","113033","6","1.5"
"8015","9342","113048","5","1.5"
"8016","9342","113053","4","2"
"8017","9335","111631","2","8"
"8018","9335","111645","7","10"
"8019","9335","111635","7","10"
"8020","9335","111647","7","10"
"8021","9335","111614","7","10"
"8022","9335","111665","7","10"
"8023","9335","111666","7","10"
"8024","9335","111684","7","10"
"8025","9335","111693","7","10"
"8026","9335","111685","7","10"
"8027","9335","111702","7","10"
"8028","9335","111730","7","10"
"8029","9337","112068","2","6"
"8030","9337","112069","2","8"
"8031","9337","301117","2","8"
"8032","9337","112093","2","6"
"8033","9337","111987","7","6"
"8037","9358","113615","7","10"
"8038","9358","113505","7","12"
"8039","9358","113529","7","10"
"8040","9358","113563","7","10"
"8045","1716","140980","3","2"
"8046","1717","140985","2","7"
"8047","1715","140981","7","11"
"8049","2645","142513","7","24"
"8050","12221","142514","3","24"
"8051","866","300739","7","24"
"8052","866","300739","7","24"
"8053","866","300739","7","24"
"8054","866","300739","7","24"
"8055","866","300739","7","24"
"8056","866","300739","7","24"
"8057","866","300739","7","24"
"8058","866","300739","7","24"
"8059","866","300739","7","24"
"8060","866","300739","7","24"
"8061","866","300739","7","24"
"8062","866","300739","7","24"
"8063","866","300739","7","24"
"8064","866","300739","7","24"
"8065","866","300739","7","24"
"8066","866","300739","7","24"
"8067","866","300739","7","24"
"8068","866","300739","7","24"
"8069","866","300739","7","24"
"8070","866","300739","7","24"
"8071","2203","143451","5","12"
"8072","11501","158758","4","4"
"8073","11502","158647","7","6"
"8074","11503","158685","7","2"
"8075","11504","158669","7","4"
"8076","11505","158660","7","6"
"8077","11506","158707","7","7"
"8078","13323","158138","NSS","NSS"
"8079","10718","141004","NSS","NSS"
"8080","11507","158700","7","10"
"8081","860","140993","NSS","NSS"
"8082","858","141000","NSS","NSS"
"8083","859","141005","NSS","NSS"
"8084","857","140998","NSS","NSS"
"8085","10717","141004","NSS","NSS"
"8086","11508","158653","7","5"
"8087","13324","158133","NSS","NSS"
"8088","11509","158692","7","7"
"8089","2874","233303","7","12"
"8090","2874","233287","7","24"
"8091","2874","233310","7","7"
"8092","2874","233307","7","24"
"8093","2874","233311","7","6"
"8094","2874","233312","7","6"
"8095","2874","233313","7","12"
"8096","2874","233314","7","6"
"8097","2874","233315","7","24"
"8098","2874","233481","7","4"
"8099","2874","233530","7","6"
"8100","11510","158693","7","4"
"8101","4346","235446","7","24"
"8102","4346","235447","7","24"
"8103","876","141648","7","24"
"8104","877","141653","7","24"
